Year,City,Sport,Athlete,Country,Gender,Event,Medal,Age,Height,Weight
2016,Rio de Janeiro,Boxing,Fazliddin Khasanbayevich Gaybnazarov,UZB,Men,Boxing Men's Light-Welterweight,Gold,25,169,64
2016,Rio de Janeiro,Basketball,Paul George,USA,Men,Basketball Men's Basketball,Gold,26,206,99
2016,Rio de Janeiro,Fencing,Simona Cristina Gherman (Alexandru-),ROU,Women,"Fencing Women's epee, Team",Gold,31,170,58
2016,Rio de Janeiro,Hockey,Juan Ignacio Gilardi,ARG,Men,Hockey Men's Hockey,Gold,34,186,91
2016,Rio de Janeiro,Water Polo,Kaleigh Gilchrist,USA,Women,Water Polo Women's Water Polo,Gold,24,176,77
2016,Rio de Janeiro,Shooting,Josip Glasnovi,CRO,Men,Shooting Men's Trap,Gold,33,178,82
2016,Rio de Janeiro,Rowing,Helen Rachel M. Glover,GBR,Women,Rowing Women's Coxless Pairs,Gold,30,177,67
2016,Rio de Janeiro,Rowing,Tessa Gobbo,USA,Women,Rowing Women's Coxed Eights,Gold,25,185,82
2016,Rio de Janeiro,Water Polo,ivko Goci,SRB,Men,Water Polo Men's Water Polo,Gold,33,193,93
2016,Rio de Janeiro,Football,Lena Goeling,GER,Women,Football Women's Football,Gold,30,171,56
2016,Rio de Janeiro,Trampolining,Vladislav Olegovich Goncharov,BLR,Men,Trampolining Men's Individual,Gold,20,173,66
2016,Rio de Janeiro,Cycling,Gong Jinjie,CHN,Women,Cycling Women's Team Sprint,Gold,29,165,65
2016,Rio de Janeiro,Volleyball,Gong Xiangyu,CHN,Women,Volleyball Women's Volleyball,Gold,19,186,72
2016,Rio de Janeiro,Rowing,Matthew Anthony W. "Matt" Gotrel,GBR,Men,Rowing Men's Coxed Eights,Gold,27,195,95
2016,Rio de Janeiro,Sailing,Martine Soffiatti Grael,BRA,Women,Sailing Women's Skiff,Gold,25,168,62
2016,Rio de Janeiro,Basketball,Draymond Jamal Green,USA,Men,Basketball Men's Basketball,Gold,26,200,104
2016,Rio de Janeiro,Rugby Sevens,Ellia Green,AUS,Women,Rugby Sevens Women's Rugby Sevens,Gold,23,172,75
2016,Rio de Janeiro,Rowing,Alexander John "Alex" Gregory,GBR,Men,Rowing Men's Coxless Fours,Gold,32,198,97
2016,Rio de Janeiro,Basketball,Brittney Yevette Griner,USA,Women,Basketball Women's Basketball,Gold,25,203,94
2016,Rio de Janeiro,Canoeing,Marcus Gro,GER,Men,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,26,182,85
2016,Rio de Janeiro,Canoeing,Marcus Gro,GER,Men,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,26,182,85
2016,Rio de Janeiro,Rowing,Hans Gruhne,GER,Men,Rowing Men's Quadruple Sculls,Gold,27,193,92
2016,Rio de Janeiro,Fencing,Gauthier Grumier,FRA,Men,"Fencing Men's epee, Team",Gold,32,188,83
2016,Rio de Janeiro,Volleyball,Evandro Motta Guerra,BRA,Men,Volleyball Men's Volleyball,Gold,34,207,106
2016,Rio de Janeiro,Rowing,Mario-Elio Gyr,SUI,Men,Rowing Men's Lightweight Coxless Fours,Gold,31,187,76
2016,Rio de Janeiro,Swimming,Francis Townley Haas,USA,Men,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,19,196,84
2016,Rio de Janeiro,Swimming,Kosuke Hagino,JPN,Men,Swimming Men's 400 metres Individual Medley,Gold,21,177,71
2016,Rio de Janeiro,Athletics,Arman Hall,USA,Men,Athletics Men's 4 x 400 metres Relay,Gold,22,183,75
2016,Rio de Janeiro,Gymnastics,Fabian Hambchen,GER,Men,Gymnastics Men's Horizontal Bar,Gold,28,164,62
2016,Rio de Janeiro,Handball,Henrik Toft Hansen,DEN,Men,Handball Men's Handball,Gold,29,200,105
2016,Rio de Janeiro,Handball,Mikkel Hansen,DEN,Men,Handball Men's Handball,Gold,28,196,98
2016,Rio de Janeiro,Handball,Ren Toft Hansen,DEN,Men,Handball Men's Handball,Gold,31,200,105
2016,Rio de Janeiro,Judo,Kayla Harrison,USA,Women,Judo Women's Half-Heavyweight,Gold,26,173,74
2016,Rio de Janeiro,Athletics,Christoph Harting,GER,Men,Athletics Men's Discus Throw,Gold,26,207,120
2016,Rio de Janeiro,Athletics,Natasha Monique Hastings,USA,Women,Athletics Women's 4 x 400 metres Relay,Gold,30,173,68
2016,Rio de Janeiro,Rowing,Maaike Christiane Head,NED,Women,Rowing Women's Lightweight Double Sculls,Gold,32,173,59
2016,Rio de Janeiro,Canoeing,Liam Nicholas Heath,GBR,Men,"Canoeing Men's Kayak Singles, 200 metres",Gold,31,182,81
2016,Rio de Janeiro,Swimming,Ryan Held,USA,Men,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,21,NA,NA
2016,Rio de Janeiro,Athletics,Jeffrey "Jeff" Henderson,USA,Men,Athletics Men's Long Jump,Gold,27,183,86
2016,Rio de Janeiro,Football,Josephine Henning,GER,Women,Football Women's Football,Gold,26,175,68
2016,Rio de Janeiro,Gymnastics,Lauren Zoe "Laurie" Hernandez,USA,Women,Gymnastics Women's Team All-Around,Gold,16,152,49
2016,Rio de Janeiro,Rowing,Phelan Peter Hill,GBR,Men,Rowing Men's Coxed Eights,Gold,37,172,55
2016,Rio de Janeiro,Water Polo,Samantha "Sami" Hill,USA,Women,Water Polo Women's Water Polo,Gold,24,183,89
2016,Rio de Janeiro,Hockey,Madeline Clare "Maddie" Hinch,GBR,Women,Hockey Women's Hockey,Gold,27,168,62
2016,Rio de Janeiro,Cycling,Philip Hindes,GBR,Men,Cycling Men's Team Sprint,Gold,23,178,82
2016,Rio de Janeiro,Shooting,Hong Xun Vinh,VIE,Men,"Shooting Men's Air Pistol, 10 metres",Gold,41,175,75
2016,Rio de Janeiro,Canoeing,Max Hoff,GER,Men,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,33,197,95
2016,Rio de Janeiro,Swimming,Mackenzie "Mack" Horton,AUS,Men,Swimming Men's 400 metres Freestyle,Gold,20,190,88
2016,Rio de Janeiro,Swimming,Katinka Hossz,HUN,Women,Swimming Women's 100 metres Backstroke,Gold,27,175,65
2016,Rio de Janeiro,Swimming,Katinka Hossz,HUN,Women,Swimming Women's 200 metres Individual Medley,Gold,27,175,65
2016,Rio de Janeiro,Swimming,Katinka Hossz,HUN,Women,Swimming Women's 400 metres Individual Medley,Gold,27,175,65
2016,Rio de Janeiro,Rowing,Pierre Houin,FRA,Men,Rowing Men's Lightweight Double Sculls,Gold,22,182,74
2016,Rio de Janeiro,Weightlifting,Hsu Shu-Ching,TPE,Women,Weightlifting Women's Featherweight,Gold,25,160,53
2016,Rio de Janeiro,Volleyball,Hui Ruoqi,CHN,Women,Volleyball Women's Volleyball,Gold,25,192,78
2016,Rio de Janeiro,Football,Svenja Anette Huth,GER,Women,Football Women's Football,Gold,25,163,54
2016,Rio de Janeiro,Athletics,Caterine Ibargn Mena,COL,Women,Athletics Women's Triple Jump,Gold,32,185,70
2016,Rio de Janeiro,Hockey,Isidoro Ibarra,ARG,Men,Hockey Men's Hockey,Gold,23,175,75
2016,Rio de Janeiro,Hockey,Pedro Ibarra,ARG,Men,Hockey Men's Hockey,Gold,30,174,75
2016,Rio de Janeiro,Wrestling,Kaori Icho,JPN,Women,"Wrestling Women's Lightweight, Freestyle",Gold,32,166,61
2016,Rio de Janeiro,Handball,Yekaterina Fyodorovna Ilyina,RUS,Women,Handball Women's Handball,Gold,25,174,60
2016,Rio de Janeiro,Basketball,Kyrie Andrew Irving,USA,Men,Basketball Men's Basketball,Gold,24,190,87
2016,Rio de Janeiro,Taekwondo,Radik sayev,AZE,Men,Taekwondo Men's Heavyweight,Gold,26,200,93
2016,Rio de Janeiro,Synchronized Swimming,Nataliya Sergeyevna Ishchenko,RUS,Women,Synchronized Swimming Women's Duet,Gold,30,177,60
2016,Rio de Janeiro,Synchronized Swimming,Nataliya Sergeyevna Ishchenko,RUS,Women,Synchronized Swimming Women's Team,Gold,30,177,60
2016,Rio de Janeiro,Football,Mandy Islacker,GER,Women,Football Women's Football,Gold,27,164,55
2016,Rio de Janeiro,Water Polo,Nikola Jaki,SRB,Men,Water Polo Men's Water Polo,Gold,19,197,89
2016,Rio de Janeiro,Athletics,Ruth Jebet,BRN,Women,"Athletics Women's 3,000 metres Steeplechase",Gold,19,162,51
2016,Rio de Janeiro,Handball,Henrik Mllgaard Jensen,DEN,Men,Handball Men's Handball,Gold,31,197,102
2016,Rio de Janeiro,Fencing,Daniel Jrent,FRA,Men,"Fencing Men's epee, Team",Gold,25,189,84
2016,Rio de Janeiro,Shooting,Jin Jong-O,KOR,Men,"Shooting Men's Free Pistol, 50 metres",Gold,36,175,78
2016,Rio de Janeiro,Water Polo,Ashleigh Johnson,USA,Women,Water Polo Women's Water Polo,Gold,21,186,81
2016,Rio de Janeiro,Taekwondo,Jade Louise Jones,GBR,Women,Taekwondo Women's Featherweight,Gold,23,156,57
2016,Rio de Janeiro,Basketball,"Hyland DeAndre Jordan, Jr.",USA,Men,Basketball Men's Basketball,Gold,28,211,120
2016,Rio de Janeiro,Triathlon,Gwen Rosemary Jorgensen (-Lemieux),USA,Women,Triathlon Women's Olympic Distance,Gold,30,178,59
2016,Rio de Janeiro,Equestrianism,Michael Jung,GER,Men,"Equestrianism Mixed Three-Day Event, Individual",Gold,34,168,70
2016,Rio de Janeiro,Shooting,Henri Junghnel,GER,Men,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,28,179,80
2016,Rio de Janeiro,Handball,Viktoriya Viktorovna Kalinina,RUS,Women,Handball Women's Handball,Gold,27,183,74
2016,Rio de Janeiro,Swimming,Rie Kaneto,JPN,Women,Swimming Women's 200 metres Breaststroke,Gold,27,175,64
2016,Rio de Janeiro,Gymnastics,Ryohei Kato,JPN,Men,Gymnastics Men's Team All-Around,Gold,22,162,54
2016,Rio de Janeiro,Wrestling,Risako Kawai,JPN,Women,"Wrestling Women's Middleweight, Freestyle",Gold,21,160,61
2016,Rio de Janeiro,Judo,Majlinda Kelmendi,KOS,Women,Judo Women's Half-Lightweight,Gold,25,162,52
2016,Rio de Janeiro,Football,Tabea Kemme,GER,Women,Football Women's Football,Gold,24,169,56
2016,Rio de Janeiro,Cycling,Jason Francis Kenny,GBR,Men,Cycling Men's Sprint,Gold,28,178,81
2016,Rio de Janeiro,Cycling,Jason Francis Kenny,GBR,Men,Cycling Men's Keirin,Gold,28,178,81
2016,Rio de Janeiro,Cycling,Jason Francis Kenny,GBR,Men,Cycling Men's Team Sprint,Gold,28,178,81
2016,Rio de Janeiro,Football,Isabel Kerschowski,GER,Women,Football Women's Football,Gold,28,167,57
2016,Rio de Janeiro,Judo,Khasan Magometovich Khalmurzayev,RUS,Men,Judo Men's Half-Middleweight,Gold,22,182,81
2016,Rio de Janeiro,Wrestling,Vladimer Khinchegashvili,GEO,Men,"Wrestling Men's Featherweight, Freestyle",Gold,25,170,57
2016,Rio de Janeiro,Archery,Ki Bo-Bae,KOR,Women,Archery Women's Team,Gold,28,167,57
2016,Rio de Janeiro,Athletics,Faith Chepngetich Kibiegon,KEN,Women,"Athletics Women's 1,500 metres",Gold,22,157,43
2016,Rio de Janeiro,Taekwondo,Kim So-Hui,KOR,Women,Taekwondo Women's Flyweight,Gold,22,164,50
2016,Rio de Janeiro,Archery,Kim Woo-Jin,KOR,Men,Archery Men's Team,Gold,24,180,95
2016,Rio de Janeiro,Swimming,Lilly King,USA,Women,Swimming Women's 100 metres Breaststroke,Gold,19,175,70
2016,Rio de Janeiro,Swimming,Lilly King,USA,Women,Swimming Women's 4 x 100 metres Medley Relay,Gold,19,175,70
2016,Rio de Janeiro,Athletics,Eliud Kipchoge,KEN,Men,Athletics Men's Marathon,Gold,31,167,57
2016,Rio de Janeiro,Athletics,Conseslus Kipruto,KEN,Men,"Athletics Men's 3,000 metres Steeplechase",Gold,21,167,58
2016,Rio de Janeiro,Gymnastics,Madison Taylor Kocian,USA,Women,Gymnastics Women's Team All-Around,Gold,19,157,46
2016,Rio de Janeiro,Athletics,Sara Kolak,CRO,Women,Athletics Women's Javelin Throw,Gold,21,170,74
2016,Rio de Janeiro,Synchronized Swimming,Svetlana Konstantinovna Kolesnichenko,RUS,Women,Synchronized Swimming Women's Team,Gold,22,171,53
2016,Rio de Janeiro,Rugby Sevens,Osea Kolinisau,FIJ,Men,Rugby Sevens Men's Rugby Sevens,Gold,30,174,90
2016,Rio de Janeiro,Shooting,Anna Korakaki,GRE,Women,"Shooting Women's Sporting Pistol, 25 metres",Gold,20,175,65
2016,Rio de Janeiro,Canoeing,Danuta Kozk,HUN,Women,"Canoeing Women's Kayak Singles, 500 metres",Gold,29,168,63
2016,Rio de Janeiro,Canoeing,Danuta Kozk,HUN,Women,"Canoeing Women's Kayak Doubles, 500 metres",Gold,29,168,63
2016,Rio de Janeiro,Canoeing,Danuta Kozk,HUN,Women,"Canoeing Women's Kayak Fours, 500 metres",Gold,29,168,63
2016,Rio de Janeiro,Football,Annike Berit Krahn,GER,Women,Football Women's Football,Gold,31,173,61
2016,Rio de Janeiro,Handball,Jannick Green Krejberg,DEN,Men,Handball Men's Handball,Gold,27,195,95
2016,Rio de Janeiro,Judo,Luk Krplek,CZE,Men,Judo Men's Half-Heavyweight,Gold,25,197,105
2016,Rio de Janeiro,Archery,Ku Bon-Chan,KOR,Men,Archery Men's Individual,Gold,23,181,84
2016,Rio de Janeiro,Archery,Ku Bon-Chan,KOR,Men,Archery Men's Team,Gold,23,181,84
2016,Rio de Janeiro,Rugby Sevens,Semi Kunabuli Kunatani,FIJ,Men,Rugby Sevens Men's Rugby Sevens,Gold,25,192,98
2016,Rio de Janeiro,Sailing,Kahena Kunze,BRA,Women,Sailing Women's Skiff,Gold,25,172,68
2016,Rio de Janeiro,Handball,Polina Viktorovna Kuznetsova (Vyakhireva-),RUS,Women,Handball Women's Handball,Gold,29,168,60
2016,Rio de Janeiro,Boxing,Julio Csar La Cruz Peraza,CUB,Men,Boxing Men's Light-Heavyweight,Gold,26,182,81
2016,Rio de Janeiro,Equestrianism,Karim Florent Laghouag,FRA,Men,"Equestrianism Mixed Three-Day Event, Team",Gold,40,177,70
2016,Rio de Janeiro,Handball,Niklas Landin Jacobsen,DEN,Men,Handball Men's Handball,Gold,27,201,102
2016,Rio de Janeiro,Sailing,Santiago Ral Lange Roberti,ARG,Men,Sailing Mixed Multihull,Gold,54,184,73
2016,Rio de Janeiro,Rowing,Matthew Keir "Matt" Langridge,GBR,Men,Rowing Men's Coxed Eights,Gold,33,194,93
2016,Rio de Janeiro,Handball,Mads Mensah Larsen,DEN,Men,Handball Men's Handball,Gold,24,188,106
2016,Rio de Janeiro,Football,Simone Laudehr,GER,Women,Football Women's Football,Gold,30,175,56
2016,Rio de Janeiro,Diving,Jack David Laugher,GBR,Men,Diving Men's Synchronized Springboard,Gold,21,166,65
2016,Rio de Janeiro,Shooting,Barbara Lechner-Engleder,GER,Women,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold,33,162,72
2016,Rio de Janeiro,Swimming,Kathleen Genevieve "Katie" Ledecky,USA,Women,Swimming Women's 200 metres Freestyle,Gold,19,183,73
2016,Rio de Janeiro,Swimming,Kathleen Genevieve "Katie" Ledecky,USA,Women,Swimming Women's 400 metres Freestyle,Gold,19,183,73
2016,Rio de Janeiro,Swimming,Kathleen Genevieve "Katie" Ledecky,USA,Women,Swimming Women's 800 metres Freestyle,Gold,19,183,73
2016,Rio de Janeiro,Swimming,Kathleen Genevieve "Katie" Ledecky,USA,Women,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,19,183,73
2016,Rio de Janeiro,Archery,Lee Seung-Yun,KOR,Men,Archery Men's Team,Gold,21,174,80
2016,Rio de Janeiro,Equestrianism,Mathieu Lemoine,FRA,Men,"Equestrianism Mixed Three-Day Event, Team",Gold,32,176,70
2016,Rio de Janeiro,Equestrianism,Pnlope Leprvost,FRA,Women,"Equestrianism Mixed Jumping, Team",Gold,36,175,55
2016,Rio de Janeiro,Modern Pentathlon,Aleksandr Leonidovich Lesun,RUS,Men,Modern Pentathlon Men's Individual,Gold,28,185,74
2016,Rio de Janeiro,Football,Melanie Leupolz,GER,Women,Football Women's Football,Gold,22,173,52
2016,Rio de Janeiro,Handball,Olga Sergeyevna Levina-Akopyan,RUS,Women,Handball Women's Handball,Gold,31,176,63
2016,Rio de Janeiro,Table Tennis,Li Xiaoxia,CHN,Women,Table Tennis Women's Team,Gold,28,174,65
2016,Rio de Janeiro,Canoeing,Tom Liebscher,GER,Men,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,23,189,89
2016,Rio de Janeiro,Rowing,Julia Lier,GER,Women,Rowing Women's Quadruple Sculls,Gold,24,183,78
2016,Rio de Janeiro,Cycling,Elis Ligtlee,NED,Women,Cycling Women's Keirin,Gold,22,185,90
2016,Rio de Janeiro,Volleyball,Lin Li,CHN,Women,Volleyball Women's Volleyball,Gold,24,171,70
2016,Rio de Janeiro,Diving,Lin Yue,CHN,Men,Diving Men's Synchronized Platform,Gold,25,163,53
2016,Rio de Janeiro,Athletics,Liu Hong,CHN,Women,Athletics Women's 20 kilometres Walk,Gold,29,160,50
2016,Rio de Janeiro,Diving,Liu Huixia,CHN,Women,Diving Women's Synchronized Platform,Gold,18,157,48
2016,Rio de Janeiro,Table Tennis,Liu Shiwen,CHN,Women,Table Tennis Women's Team,Gold,25,160,54
2016,Rio de Janeiro,Volleyball,Liu Xiaotong,CHN,Women,Volleyball Women's Volleyball,Gold,26,188,70
2016,Rio de Janeiro,Swimming,Ryan Steven Lochte,USA,Men,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,32,188,88
2016,Rio de Janeiro,Rowing,Eleanor "Elle" Logan,USA,Women,Rowing Women's Coxed Eights,Gold,28,188,86
2016,Rio de Janeiro,Weightlifting,Long Qingquan,CHN,Men,Weightlifting Men's Bantamweight,Gold,25,150,56
2016,Rio de Janeiro,Boxing,Arlen Lpez Cardona,CUB,Men,Boxing Men's Middleweight,Gold,23,178,75
2016,Rio de Janeiro,Hockey,Juan Martn Lpez,ARG,Men,Hockey Men's Hockey,Gold,31,178,74
2016,Rio de Janeiro,Tennis,Marc Lpez i Tarrs,ESP,Men,Tennis Men's Doubles,Gold,34,175,71
2016,Rio de Janeiro,Wrestling,Mijan Lpez Nez,CUB,Men,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold,33,198,130
2016,Rio de Janeiro,Rowing,Constantine Michael Louloudis,GBR,Men,Rowing Men's Coxless Fours,Gold,24,190,92
2016,Rio de Janeiro,Basketball,Kyle Lowry,USA,Men,Basketball Men's Basketball,Gold,30,183,93
2016,Rio de Janeiro,Football,Luan Guilherme de Jesus Vieira,BRA,Men,Football Men's Football,Gold,23,180,71
2016,Rio de Janeiro,Football,Luan Garcia Teixeira,BRA,Men,Football Men's Football,Gold,23,183,79
2016,Rio de Janeiro,Volleyball,Ricardo Samuel Lucarelli Santos de Souza,BRA,Men,Volleyball Men's Volleyball,Gold,24,195,79
2016,Rio de Janeiro,Fencing,Jean-Michel Lucenay,FRA,Men,"Fencing Men's epee, Team",Gold,38,186,78
2016,Rio de Janeiro,Beach Volleyball,Laura Ludwig,GER,Women,Beach Volleyball Women's Beach Volleyball,Gold,30,181,70
2016,Rio de Janeiro,Volleyball,Luiz Felipe Marques Fonteles,BRA,Men,Volleyball Men's Volleyball,Gold,32,196,89
2016,Rio de Janeiro,Table Tennis,Ma Long,CHN,Men,Table Tennis Men's Singles,Gold,27,175,72
2016,Rio de Janeiro,Table Tennis,Ma Long,CHN,Men,Table Tennis Men's Team,Gold,27,175,72
2016,Rio de Janeiro,Trampolining,Rosannagh "Rosie" MacLennan,CAN,Women,Trampolining Women's Individual,Gold,27,158,54
2016,Rio de Janeiro,Hockey,Hannah Louise Macleod,GBR,Women,Hockey Women's Hockey,Gold,32,172,67
2016,Rio de Janeiro,Rowing,Natalia Madaj,POL,Women,Rowing Women's Double Sculls,Gold,28,175,68
2016,Rio de Janeiro,Athletics,Tianna Madison-Bartoletta,USA,Women,Athletics Women's 4 x 100 metres Relay,Gold,30,168,58
2016,Rio de Janeiro,Athletics,Tianna Madison-Bartoletta,USA,Women,Athletics Women's Long Jump,Gold,30,168,58
2016,Rio de Janeiro,Football,Leonie Rebekka Maier,GER,Women,Football Women's Football,Gold,23,163,62
2016,Rio de Janeiro,Tennis,Yekaterina Valeryevna Makarova,RUS,Women,Tennis Women's Doubles,Gold,28,176,65
2016,Rio de Janeiro,Rhythmic Gymnastics,Anastasiya Ivanovna Maksimova,RUS,Women,Rhythmic Gymnastics Women's Group,Gold,25,170,50
2016,Rio de Janeiro,Rhythmic Gymnastics,Margarita Abdullayevna Mamun,RUS,Women,Rhythmic Gymnastics Women's Individual,Gold,20,170,50
2016,Rio de Janeiro,Water Polo,Duan Mandi,SRB,Men,Water Polo Men's Water Polo,Gold,22,202,105
2016,Rio de Janeiro,Swimming,Simone Ashley Manuel,USA,Women,Swimming Women's 100 metres Freestyle,Gold,20,178,73
2016,Rio de Janeiro,Swimming,Simone Ashley Manuel,USA,Women,Swimming Women's 4 x 100 metres Medley Relay,Gold,20,178,73
2016,Rio de Janeiro,Sailing,Igor Mareni,CRO,Men,Sailing Men's Two Person Dinghy,Gold,30,173,70
2016,Rio de Janeiro,Handball,Yekaterina Aleksandrovna Marennikova,RUS,Women,Handball Women's Handball,Gold,34,176,70
2016,Rio de Janeiro,Swimming,Melanie Margalis,USA,Women,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,24,173,65
2016,Rio de Janeiro,Badminton,Carolina Mara Marn Marn,ESP,Women,Badminton Women's Singles,Gold,23,172,65
2016,Rio de Janeiro,Wrestling,Helen Louise Maroulis,USA,Women,"Wrestling Women's Featherweight, Freestyle",Gold,24,163,57
2016,Rio de Janeiro,Football,Dzsenifer Marozsn,GER,Women,Football Women's Football,Gold,24,171,68
2016,Rio de Janeiro,Football,Marcos "Marquinhos" Aos Corra,BRA,Men,Football Men's Football,Gold,22,185,75
2016,Rio de Janeiro,Hockey,Luca Masso,ARG,Men,Hockey Men's Hockey,Gold,22,186,82
2016,Rio de Janeiro,Rugby Sevens,Viliame Sevaka Mata,FIJ,Men,Rugby Sevens Men's Rugby Sevens,Gold,24,196,106
2016,Rio de Janeiro,Water Polo,Courtney Lynn Kaiulani  Mathewson,USA,Women,Water Polo Women's Water Polo,Gold,29,171,69
2016,Rio de Janeiro,Badminton,Misaki Matsutomo,JPN,Women,Badminton Women's Doubles,Gold,24,160,50
2016,Rio de Janeiro,Tennis,Bethanie Lynn Mattek-Sands,USA,Women,Tennis Mixed Doubles,Gold,31,168,66
2016,Rio de Janeiro,Hockey,Agustn Alejandro Mazzilli,ARG,Men,Hockey Men's Hockey,Gold,27,173,77
2016,Rio de Janeiro,Hockey,Shona Clare McCallin,GBR,Women,Hockey Women's Hockey,Gold,24,165,69
2016,Rio de Janeiro,Athletics,Francena Lynette McCorory,USA,Women,Athletics Women's 4 x 400 metres Relay,Gold,27,171,68
2016,Rio de Janeiro,Basketball,Angel Lajuane McCoughtry,USA,Women,Basketball Women's Basketball,Gold,29,185,70
2016,Rio de Janeiro,Swimming,Emma McKeon,AUS,Women,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,22,180,60
2016,Rio de Janeiro,Athletics,Omar McLeod,JAM,Men,Athletics Men's 110 metres Hurdles,Gold,22,180,NA
2016,Rio de Janeiro,Athletics,Tony McQuay,USA,Men,Athletics Men's 4 x 400 metres Relay,Gold,26,181,72
2016,Rio de Janeiro,Diving,Christopher James "Chris" Mears,GBR,Men,Diving Men's Synchronized Springboard,Gold,23,172,70
2016,Rio de Janeiro,Swimming,Catherine Michelle "Katie" Meili,USA,Women,Swimming Women's 4 x 100 metres Medley Relay,Gold,25,170,61
2016,Rio de Janeiro,Weightlifting,Meng Suping,CHN,Women,Weightlifting Women's Super-Heavyweight,Gold,27,173,123
2016,Rio de Janeiro,Hockey,Joaqun Menini,ARG,Men,Hockey Men's Hockey,Gold,24,182,76
2016,Rio de Janeiro,Athletics,LaShawn Merritt,USA,Men,Athletics Men's 4 x 400 metres Relay,Gold,30,191,86
2016,Rio de Janeiro,Swimming,Cody Miller,USA,Men,Swimming Men's 4 x 100 metres Medley Relay,Gold,24,180,80
2016,Rio de Janeiro,Athletics,Shaunae Miller (-Uibo),BAH,Women,Athletics Women's 400 metres,Gold,22,185,69
2016,Rio de Janeiro,Sailing,Hannah Louise Mills,GBR,Women,Sailing Women's Two Person Dinghy,Gold,28,157,50
2016,Rio de Janeiro,Athletics,Jevaughn Minzie,JAM,Men,Athletics Men's 4 x 100 metres Relay,Gold,21,178,85
2016,Rio de Janeiro,Water Polo,Branislav Mitrovi,SRB,Men,Water Polo Men's Water Polo,Gold,31,201,100
2016,Rio de Janeiro,Water Polo,Stefan Mitrovi,SRB,Men,Water Polo Men's Water Polo,Gold,28,195,91
2016,Rio de Janeiro,Football,Anja Mittag,GER,Women,Football Women's Football,Gold,31,168,58
2016,Rio de Janeiro,Basketball,Maya April Moore,USA,Women,Basketball Women's Basketball,Gold,27,183,79
2016,Rio de Janeiro,Weightlifting,Sohrab Moradi,IRI,Men,Weightlifting Men's Middle-Heavyweight,Gold,27,170,97
